127.0.0.1 - - [14/Jan/2022:09:40:42 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:36:09 +0900] "GET /test/index.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:36:10 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:36:10 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:36:17 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:36:17 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1667
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:36:17 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:36:21 +0900] "GET /test/regi.do HTTP/1.1" 200 6094
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:36:24 +0900] "POST /test/idcheck.do HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:36:28 +0900] "POST /test/idcheck.do HTTP/1.1" 200 3
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:36:34 +0900] "POST /test/regiAf.do HTTP/1.1" 500 11049
127.0.0.1 - - [14/Jan/2022:16:37:05 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:37:06 +0900] "GET /test/index.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:37:06 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:37:06 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:37:08 +0900] "GET /test/regi.do HTTP/1.1" 200 6094
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:37:17 +0900] "POST /test/idcheck.do HTTP/1.1" 200 3
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:37:23 +0900] "POST /test/regiAf.do HTTP/1.1" 500 11280
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:37:28 +0900] "POST /test/regiAf.do HTTP/1.1" 500 11280
127.0.0.1 - - [14/Jan/2022:16:38:06 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:38:06 +0900] "GET /test/index.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:38:06 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:38:07 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:38:11 +0900] "GET /test/regi.do HTTP/1.1" 200 6094
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:38:13 +0900] "POST /test/idcheck.do HTTP/1.1" 200 3
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:38:21 +0900] "POST /test/regiAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:38:21 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:38:21 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:40:10 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:40:10 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:40:14 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:40:14 +0900] "GET /test/bbslist.do HTTP/1.1" 200 1667
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:40:14 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:46:01 +0900] "GET /test/bbslist.do HTTP/1.1" 200 3370
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:46:01 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:46:03 +0900] "GET /test/bbslist.do HTTP/1.1" 200 3370
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:46:03 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:46:03 +0900] "GET /test/bbslist.do HTTP/1.1" 200 3370
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:46:03 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:46:04 +0900] "GET /test/bbslist.do HTTP/1.1" 200 3370
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:46:04 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:46:04 +0900] "GET /test/bbslist.do HTTP/1.1" 200 3370
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:46:04 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:47:03 +0900] "GET /test/bbslist.do HTTP/1.1" 200 2792
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:47:03 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:47:29 +0900] "GET /test/bbslist.do HTTP/1.1" 200 3378
0:0:0:0:0:0:0:1 - - [14/Jan/2022:16:47:29 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:00:39 +0900] "GET /test/bbslist.do HTTP/1.1" 200 12414
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:00:39 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:00:39 +0900] "GET /test/img/list/5.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:00:39 +0900] "GET /test/img/list/4.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:00:39 +0900] "GET /test/img/list/6.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:00:39 +0900] "GET /test/img/list/7.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:00:39 +0900] "GET /test/img/list/8.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:00:39 +0900] "GET /test/img/list/9.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:01:18 +0900] "GET /test/bbslist.do HTTP/1.1" 200 15062
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:01:18 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:01:18 +0900] "GET /test/img/list/4.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:01:18 +0900] "GET /test/img/list/5.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:01:18 +0900] "GET /test/img/list/6.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:01:18 +0900] "GET /test/img/list/7.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:01:18 +0900] "GET /test/img/list/8.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:01:18 +0900] "GET /test/img/list/9.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:01:20 +0900] "GET /test/bbslist.do HTTP/1.1" 200 15062
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:01:20 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:01:20 +0900] "GET /test/img/list/4.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:01:20 +0900] "GET /test/img/list/7.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:01:20 +0900] "GET /test/img/list/6.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:01:20 +0900] "GET /test/img/list/5.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:01:20 +0900] "GET /test/img/list/8.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:01:20 +0900] "GET /test/img/list/9.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:01:20 +0900] "GET /test/bbslist.do HTTP/1.1" 200 15062
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:01:20 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:01:20 +0900] "GET /test/img/list/4.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:01:20 +0900] "GET /test/img/list/6.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:01:20 +0900] "GET /test/img/list/5.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:01:20 +0900] "GET /test/img/list/7.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:01:20 +0900] "GET /test/img/list/9.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:01:20 +0900] "GET /test/img/list/8.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:11:05 +0900] "GET /test/bbslist.do HTTP/1.1" 200 15062
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:11:05 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:11:05 +0900] "GET /test/img/list/4.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:11:05 +0900] "GET /test/img/list/5.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:11:05 +0900] "GET /test/img/list/6.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:11:05 +0900] "GET /test/img/list/7.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:11:05 +0900] "GET /test/img/list/9.png HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:11:05 +0900] "GET /test/img/list/8.png HTTP/1.1" 404 838
127.0.0.1 - - [14/Jan/2022:17:35:55 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:35:55 +0900] "GET /test/index.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:35:55 +0900] "GET /test/login.do HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:35:55 +0900] "GET /test/style.css HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:01 +0900] "POST /test/loginAf.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/bbslist.do HTTP/1.1" 200 25932
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/css/open-iconic-bootstrap.min.css HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/css/animate.css HTTP/1.1" 404 835
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/css/owl.carousel.min.css HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/css/aos.css HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/css/magnific-popup.css HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/css/owl.theme.default.min.css HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/css/ionicons.min.css HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/css/bootstrap-datepicker.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/css/jquery.timepicker.css HTTP/1.1" 404 845
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/css/flaticon.css HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/jquery-migrate-3.0.1.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/jquery.min.js HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/css/style.css HTTP/1.1" 404 833
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/css/icomoon.css HTTP/1.1" 404 835
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/popper.min.js HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/bootstrap.min.js HTTP/1.1" 404 839
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/jquery.easing.1.3.js HTTP/1.1" 404 843
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/jquery.waypoints.min.js HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/owl.carousel.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/jquery.stellar.min.js HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/aos.js HTTP/1.1" 404 829
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/jquery.magnific-popup.min.js HTTP/1.1" 404 851
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/jquery.animateNumber.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/bootstrap-datepicker.js HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/jquery.timepicker.min.js HTTP/1.1" 404 847
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/scrollax.min.js HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/google-map.js HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/main.js HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/images/person_2.jpg HTTP/1.1" 404 839
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/images/author.jpg HTTP/1.1" 404 837
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/images/bg_1.jpg HTTP/1.1" 404 835
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/images/image_1.jpg HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/images/person_1.jpg HTTP/1.1" 404 839
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/images/image_2.jpg HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/images/image_3.jpg HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/images/image_4.jpg HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/images/person_3.jpg HTTP/1.1" 404 839
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/jquery.min.js HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/images/image_5.jpg HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/images/image_9.jpg HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/images/image_6.jpg HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/images/image_7.jpg HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/images/image_8.jpg HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/images/image_10.jpg HTTP/1.1" 404 839
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/images/image_11.jpg HTTP/1.1" 404 839
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/images/image_12.jpg HTTP/1.1" 404 839
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/jquery-migrate-3.0.1.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/popper.min.js HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/bootstrap.min.js HTTP/1.1" 404 839
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/jquery.easing.1.3.js HTTP/1.1" 404 843
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/jquery.waypoints.min.js HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/jquery.stellar.min.js HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/owl.carousel.min.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/jquery.magnific-popup.min.js HTTP/1.1" 404 851
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/aos.js HTTP/1.1" 404 829
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/jquery.animateNumber.min.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/bootstrap-datepicker.js HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/jquery.timepicker.min.js HTTP/1.1" 404 847
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/scrollax.min.js HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/google-map.js HTTP/1.1" 404 836
0:0:0:0:0:0:0:1 - - [14/Jan/2022:17:36:02 +0900] "GET /test/js/main.js HTTP/1.1" 404 830
